FIRST,LAST,NICKNAME,URL,NAME
Arthur,Lopes,Demolidor,http://ufcstats.com/fighter-details/2aa481e98185e261,Arthur Lopes
Ivan,Lopez,,http://ufcstats.com/fighter-details/0db9d2486d564a3c,Ivan Lopez
Steve,Lopez,,http://ufcstats.com/fighter-details/6085ceb59087514b,Steve Lopez
Federico,Lopez,Kiko,http://ufcstats.com/fighter-details/9681e0ce67dc978b,Federico Lopez
Jorge,Lopez,,http://ufcstats.com/fighter-details/ee624ee2a18f2a43,Jorge Lopez
Christopher,Lopez,,http://ufcstats.com/fighter-details/5148a665aa527865,Christopher Lopez
Matthew,Lopez,,http://ufcstats.com/fighter-details/2fc7e9701642ca38,Matthew Lopez
Benito,Lopez,Golden Boy,http://ufcstats.com/fighter-details/773f7feacf96153e,Benito Lopez
Gustavo,Lopez,,http://ufcstats.com/fighter-details/93b62c5f2ba18e51,Gustavo Lopez
Brendan,Loughnane,,http://ufcstats.com/fighter-details/b788862dd1c11eac,Brendan Loughnane
Nate,Loughran,,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d,Nate Loughran
Caolan,Loughran,The Don,http://ufcstats.com/fighter-details/42ac4020cba261ad,Caolan Loughran
Rashard,Lovelace,,http://ufcstats.com/fighter-details/e601d71cf8e5be22,Rashard Lovelace
Ian,Loveland,The Barn Owl,http://ufcstats.com/fighter-details/eea0274e153256a0,Ian Loveland
Jakob,Lovstad,The Striking Viking,http://ufcstats.com/fighter-details/ad044be25c94dcfd,Jakob Lovstad
Waylon,Lowe,,http://ufcstats.com/fighter-details/28f62d866c59c709,Waylon Lowe
Brandon,Lowe,,http://ufcstats.com/fighter-details/78ac94d54aa7f378,Brandon Lowe
Joe,Lowry,,http://ufcstats.com/fighter-details/86248c84834238e7,Joe Lowry
Lu,Kai,The Last Gladiator,http://ufcstats.com/fighter-details/a2d23e684b3db732,Lu Kai
Lu,Zhengyong,,http://ufcstats.com/fighter-details/dc1bfd47c3b21ad3,Lu Zhengyong
Robert,Lucarelli,,http://ufcstats.com/fighter-details/96087e90d900f0ef,Robert Lucarelli
Matt,Lucas,Luke Duke,http://ufcstats.com/fighter-details/668222c99c5c311d,Matt Lucas
Cleber,Luciano,,http://ufcstats.com/fighter-details/9bdebbf2735d14c2,Cleber Luciano
Stephanie,Luciano,Rondinha,http://ufcstats.com/fighter-details/1b35af4d1529adf6,Stephanie Luciano
Iasmin,Lucindo,,http://ufcstats.com/fighter-details/abcf2cc6efc42031,Iasmin Lucindo
Duane,Ludwig,Bang,http://ufcstats.com/fighter-details/84ac950d4c1722dd,Duane Ludwig
Mike,Lullo,,http://ufcstats.com/fighter-details/e26882820f9e8df5,Mike Lullo
Paula,Luna,La Prodigia,http://ufcstats.com/fighter-details/5b1effb0db45273a,Paula Luna
Dalcha,Lungiambula,Champion,http://ufcstats.com/fighter-details/ce632027bf2a871b,Dalcha Lungiambula
Alexandru,Lungu,,http://ufcstats.com/fighter-details/4887e5bc4dbb73ff,Alexandru Lungu
Vicente,Luque,The Silent Assassin,http://ufcstats.com/fighter-details/6d4b63c767106d3a,Vicente Luque
Thaddeus,Luster,,http://ufcstats.com/fighter-details/505934897b8b4824,Thaddeus Luster
Travis,Lutter,The Serial Killer,http://ufcstats.com/fighter-details/622f015c81a9b13a,Travis Lutter
Joilton,Lutterbach,Peregrino,http://ufcstats.com/fighter-details/12630a4aa0894da8,Joilton Lutterbach
Tucker,Lutz,Top Gun,http://ufcstats.com/fighter-details/7832f2f62f04178f,Tucker Lutz
Lv,Zhenhong,,http://ufcstats.com/fighter-details/5a4913108a3b9190,Lv Zhenhong
Stevie,Lynch,,http://ufcstats.com/fighter-details/710d93f1508f7104,Stevie Lynch
Adam,Lynn,,http://ufcstats.com/fighter-details/edfe95e3c33a4bf8,Adam Lynn
Chris,Lytle,Lights Out,http://ufcstats.com/fighter-details/91acd6910b802a9e,Chris Lytle
Dong Hyun,Ma,Maestro,http://ufcstats.com/fighter-details/98a6b2361045898f,Dong Hyun Ma
Pawan,Maan,,http://ufcstats.com/fighter-details/450bacdacd706bcd,Pawan Maan
William,Macario,Patolino,http://ufcstats.com/fighter-details/ed74afc8b5b47a61,William Macario
Jason,MacDonald,The Athlete,http://ufcstats.com/fighter-details/2be6596a9db33bf5,Jason MacDonald
Rob,MacDonald,Maximus,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64,Rob MacDonald
Rory,MacDonald,Red King,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory MacDonald
Ryan,MacDonald,Main Event,http://ufcstats.com/fighter-details/35e1f9984ed64206,Ryan MacDonald
Clayton,MacFarlane,,http://ufcstats.com/fighter-details/39831e62d12e7ad1,Clayton MacFarlane
Ilima,Macfarlane,,http://ufcstats.com/fighter-details/8cf90e41646491fd,Ilima Macfarlane
Valesca,Machado,Tina Black,http://ufcstats.com/fighter-details/a1a91dbf41a029c4,Valesca Machado
Caio,Machado,Bigfoot,http://ufcstats.com/fighter-details/89839250eb25c9c1,Caio Machado
Ian,Machado Garry,The Future,http://ufcstats.com/fighter-details/442c9011034ae1fd,Ian Machado Garry
Lyoto,Machida,The Dragon,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto Machida
War,Machine,,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0,War Machine
Anthony,Macias,Mad Dog,http://ufcstats.com/fighter-details/dedc3bb440d09554,Anthony Macias
Pauline,Macias,PITA,http://ufcstats.com/fighter-details/e88b83dea18f5d31,Pauline Macias
Reza,Madadi,Mad Dog,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1,Reza Madadi
Don,Madge,Magic Man,http://ufcstats.com/fighter-details/68c7ad953455c73f,Don Madge
Ryan,Madigan,,http://ufcstats.com/fighter-details/a8d521d913df4e31,Ryan Madigan
Victor,Madrigal,Periquito,http://ufcstats.com/fighter-details/cc63a5f0089d8ba9,Victor Madrigal
Jon,Madsen,,http://ufcstats.com/fighter-details/7691a80e6ca3e55b,Jon Madsen
Mark,Madsen,The Olympian,http://ufcstats.com/fighter-details/da0995f19b749cfa,Mark Madsen
Yoshiro,Maeda,,http://ufcstats.com/fighter-details/a4bf17bd3ba3423b,Yoshiro Maeda
Leonardo,Mafra,Macarrao,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1,Leonardo Mafra
Vinny,Magalhaes,Pezao,http://ufcstats.com/fighter-details/88a9bc81271ccd89,Vinny Magalhaes
Vinicius,Magalhaes,Draculinho,http://ufcstats.com/fighter-details/1b583c64c23f0c7f,Vinicius Magalhaes
Caio,Magalhaes,Hellboy,http://ufcstats.com/fighter-details/0c5c66ddd1886b83,Caio Magalhaes
Bernardo,Magalhaes,Trekko,http://ufcstats.com/fighter-details/7a613f78dd7ee8f8,Bernardo Magalhaes
Eric,Magana,,http://ufcstats.com/fighter-details/8db1b36dde268ef6,Eric Magana
Brandon,Magana,,http://ufcstats.com/fighter-details/2015c944226ad2df,Brandon Magana
Angela,Magana,Your Majesty,http://ufcstats.com/fighter-details/bd878a638e0e3be3,Angela Magana
Neil,Magny,The Haitian Sensation,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Neil Magny
Raimond,Magomedaliev,,http://ufcstats.com/fighter-details/d16373b3568678d4,Raimond Magomedaliev
Ibragim,Magomedov,,http://ufcstats.com/fighter-details/e7e970d508529bf3,Ibragim Magomedov
Rashid,Magomedov,Highlander,http://ufcstats.com/fighter-details/7ea1f74cef32f906,Rashid Magomedov
Ruslan,Magomedov,Leopard,http://ufcstats.com/fighter-details/369e1ce458ef50a6,Ruslan Magomedov
Abus,Magomedov,,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,Abus Magomedov
Shara,Magomedov,Bullet,http://ufcstats.com/fighter-details/06734ca9d88dec3a,Shara Magomedov
Zabit,Magomedsharipov,,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1,Zabit Magomedsharipov
John,Maguire,The One,http://ufcstats.com/fighter-details/1a7745388839e52b,John Maguire
Lolohea,Mahe,,http://ufcstats.com/fighter-details/fb0b6593cec84356,Lolohea Mahe
Michelle,Maher,,http://ufcstats.com/fighter-details/118463dd8db16e7f,Michelle Maher
,Maheshate,,http://ufcstats.com/fighter-details/8c1ca54b5089d199,
Bill,Mahood,The Butcher,http://ufcstats.com/fighter-details/ae58685caf8e4a0d,Bill Mahood
Klayton,Mai,,http://ufcstats.com/fighter-details/7a9c1bb08a743d7f,Klayton Mai
Demian,Maia,,http://ufcstats.com/fighter-details/427b5953ac8e3a27,Demian Maia
Jennifer,Maia,,http://ufcstats.com/fighter-details/8e1f36476ef02a6a,Jennifer Maia
Nayara,Maia,Capita,http://ufcstats.com/fighter-details/03b1b79b34eaf217,Nayara Maia
Roshan,Mainam,The Indian Notorious,http://ufcstats.com/fighter-details/b301292b1bc92bdb,Roshan Mainam
Levan,Makashvili,The Hornet,http://ufcstats.com/fighter-details/938ad489fb7a1f31,Levan Makashvili
John,Makdessi,The Bull,http://ufcstats.com/fighter-details/c21a036b4e012f1c,John Makdessi
Islam,Makhachev,,http://ufcstats.com/fighter-details/275aca31f61ba28c,Islam Makhachev
Aliev,Makhmud,,http://ufcstats.com/fighter-details/3d481aa374c954a1,Aliev Makhmud
Zach,Makovsky,Fun Size,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30,Zach Makovsky
Azat,Maksum,Qazaq,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,Azat Maksum
Jeremy,Malaterre,,http://ufcstats.com/fighter-details/110404b505fb562c,Jeremy Malaterre
Fabio,Maldonado,Caipira de Aco,http://ufcstats.com/fighter-details/1fb80f46d3c105d9,Fabio Maldonado
Marvin,Maldonado,The Bulldog,http://ufcstats.com/fighter-details/e5ce754b01f922be,Marvin Maldonado
Bea,Malecki,,http://ufcstats.com/fighter-details/b60c980f79b87ce8,Bea Malecki
Nazareno,Malegarie,El Tigre,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051,Nazareno Malegarie
Carl,Malenko,,http://ufcstats.com/fighter-details/a314687f372b2cec,Carl Malenko
Jacob,Malkoun,Mamba,http://ufcstats.com/fighter-details/d4270315cbcf2569,Jacob Malkoun
Mike,Malott,Proper,http://ufcstats.com/fighter-details/dd6103dd7127db1d,Mike Malott
Dan,Manasoiu,,http://ufcstats.com/fighter-details/eefc73b53d4a05d7,Dan Manasoiu
Troy,Mandaloniz,Rude Boy,http://ufcstats.com/fighter-details/725a834930c2b5bf,Troy Mandaloniz
Nate,Maness,Mayhem,http://ufcstats.com/fighter-details/6e9f40c706f91f32,Nate Maness
Michael,Mangan,,http://ufcstats.com/fighter-details/9297ce6eee046f7a,Michael Mangan
Gary,Mangat,,http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45,Gary Mangat
Melvin,Manhoef,No Mercy,http://ufcstats.com/fighter-details/e5767ed355a937c2,Melvin Manhoef
Melchor,Manibusan,Barracuda,http://ufcstats.com/fighter-details/b6c6d1731ff00eeb,Melchor Manibusan
Jon,Manley,,http://ufcstats.com/fighter-details/a0602dd050bebefc,Jon Manley
Steve,Mann,,http://ufcstats.com/fighter-details/0eef1bf99afd4ff2,Steve Mann
Marnic,Mann,The Sawed-Off Savage,http://ufcstats.com/fighter-details/b6203e0492a9336c,Marnic Mann
Dylan,Mantello,The Quiet Man,http://ufcstats.com/fighter-details/e192ebb85b68fa9e,Dylan Mantello
Chris,Manuel,,http://ufcstats.com/fighter-details/a23e63184c65f5b8,Chris Manuel
Jimi,Manuwa,Poster Boy,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Jimi Manuwa
Cristiano,Marcello,,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3,Cristiano Marcello
Daniel,Marcos,Soncora,http://ufcstats.com/fighter-details/850266b3dc4e506e,Daniel Marcos
Jose,Maria,No Chance,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3,Jose Maria
Marcos,Mariano,Dhalsim,http://ufcstats.com/fighter-details/72e5e5a6edfa8223,Marcos Mariano
Enrique,Marin,Wasabi,http://ufcstats.com/fighter-details/23a6e307077c6ccc,Enrique Marin
Chepe,Mariscal,Machine Gun,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,Chepe Mariscal
Ronny,Markes,,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee,Ronny Markes
Rory,Markham,,http://ufcstats.com/fighter-details/23a16ebe733e3041,Rory Markham
Randa,Markos,Quiet Storm,http://ufcstats.com/fighter-details/4a57ebb14315b251,Randa Markos
Christina,Marks,,http://ufcstats.com/fighter-details/c7be22a47a58365a,Christina Marks
Brendon,Marotte,The Kid,http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5,Brendon Marotte
Nate,Marquardt,The Great,http://ufcstats.com/fighter-details/a8e6a69796280f17,Nate Marquardt
Danilo,Marques,,http://ufcstats.com/fighter-details/687c15b2eddfaa63,Danilo Marques
Julian,Marquez,The Cuban Missile Crisis,http://ufcstats.com/fighter-details/d0e1b42d41dab603,Julian Marquez
Carmelo,Marrero,The Fury,http://ufcstats.com/fighter-details/aa03a3ca00ac6827,Carmelo Marrero
Cesar,Marscucci,,http://ufcstats.com/fighter-details/e8efeb9cf33b1941,Cesar Marscucci
John,Marsh,,http://ufcstats.com/fighter-details/b6b12014698cc345,John Marsh
CJ,Marsh,,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9,CJ Marsh
Eliot,Marshall,Fire,http://ufcstats.com/fighter-details/a08d909a5be6f410,Eliot Marshall
Doug,Marshall,The Rhino,http://ufcstats.com/fighter-details/0c1773639c795466,Doug Marshall
David,Marshall,,http://ufcstats.com/fighter-details/0a2813f89a758ff7,David Marshall
Francis,Marshall,Fire,http://ufcstats.com/fighter-details/5d495dec23d7c68e,Francis Marshall
Jack,Marshman,The Hammer,http://ufcstats.com/fighter-details/045f25b3a4c08e81,Jack Marshman
Terry,Martin,,http://ufcstats.com/fighter-details/6a92caba39b64752,Terry Martin
Eric,Martin,,http://ufcstats.com/fighter-details/abbc4fc02e0d84b3,Eric Martin
Justin,Martin,,http://ufcstats.com/fighter-details/3da19339ee7051d5,Justin Martin
Dave,Martin,,http://ufcstats.com/fighter-details/92c96df8bdab5fea,Dave Martin
Joe,Martin,,http://ufcstats.com/fighter-details/325550dab63fb25a,Joe Martin
Anthony Rocco,Martin,,http://ufcstats.com/fighter-details/5331b25a60417ffb,Anthony Rocco Martin
Mallory,Martin,,http://ufcstats.com/fighter-details/19b7738321cfae42,Mallory Martin
Michal,Martinek,,http://ufcstats.com/fighter-details/9acf42aebe9bb895,Michal Martinek
Rainy,Martinez,,http://ufcstats.com/fighter-details/577ec7e108b94be3,Rainy Martinez
Danny,Martinez,The Gremlin,http://ufcstats.com/fighter-details/8a9c6c4301f6d088,Danny Martinez
Alonzo,Martinez,Zo Diddy,http://ufcstats.com/fighter-details/feffee4fc6da3aa3,Alonzo Martinez
Henry,Martinez,Sicario,http://ufcstats.com/fighter-details/76729a829623e266,Henry Martinez
Jonathan,Martinez,Dragon,http://ufcstats.com/fighter-details/f2477cf43c4975cc,Jonathan Martinez
Poppies,Martinez,The Tachi Kid,http://ufcstats.com/fighter-details/8851bb0418d27d28,Poppies Martinez
Andrew,Martinez,Mickey D,http://ufcstats.com/fighter-details/f8c2aba4815876b5,Andrew Martinez
Mana,Martinez,ManaBoi,http://ufcstats.com/fighter-details/c0386644627a7ee5,Mana Martinez
Victor,Martinez,The Brick,http://ufcstats.com/fighter-details/3e708ce33b6b18e6,Victor Martinez
Roque,Martinez,,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a,Roque Martinez
Melissa,Martinez,Super Mely,http://ufcstats.com/fighter-details/3f4c3bc822bea45d,Melissa Martinez
Julieta,Martinez,The Ninja Ferret,http://ufcstats.com/fighter-details/f77afa72da84c9a8,Julieta Martinez
David,Martinez,Black Spartan,http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,David Martinez
Wagner da Conceicao,Martins,Zuluzinho,http://ufcstats.com/fighter-details/563d051c9e769b24,Wagner da Conceicao Martins
Adriano,Martins,,http://ufcstats.com/fighter-details/7dcf06c1967801c1,Adriano Martins
Lucas,Martins,Mineiro,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f,Lucas Martins
Max,Martyniouk,Payne,http://ufcstats.com/fighter-details/69d3fa376ff2595e,Max Martyniouk
Bristol,Marunde,,http://ufcstats.com/fighter-details/a17322f99ddfd8e9,Bristol Marunde
Shoji,Maruyama,,http://ufcstats.com/fighter-details/c046100aea0dba9a,Shoji Maruyama
Kazuma,Maruyama,Gluttony,http://ufcstats.com/fighter-details/aa1a873d05acc7eb,Kazuma Maruyama
Islem,Masraf,Lightning,http://ufcstats.com/fighter-details/6dedfe07640a9acc,Islem Masraf
Mike,Massenzio,The Master of Disaster,http://ufcstats.com/fighter-details/5b2d7906aa894274,Mike Massenzio
Jameel,Massouh,,http://ufcstats.com/fighter-details/883922e5cd6d8473,Jameel Massouh
Tiffany,Masters,Rainbow Renegade,http://ufcstats.com/fighter-details/ca743f96dd2063d5,Tiffany Masters
Jorge,Masvidal,Gamebred,http://ufcstats.com/fighter-details/47b9e0e7703a4868,Jorge Masvidal
Al,Matavao,Sweetness,http://ufcstats.com/fighter-details/eec3fe66a8b11a26,Al Matavao
Tateki,Matsuda,Tech,http://ufcstats.com/fighter-details/3a524c6700addc24,Tateki Matsuda
Daijiro,Matsui,,http://ufcstats.com/fighter-details/cd42bbe8887bba90,Daijiro Matsui
Toki,Matsui,,http://ufcstats.com/fighter-details/56cc76c55cee8410,Toki Matsui
Koichiro,Matsumoto,,http://ufcstats.com/fighter-details/2fb6f197d1fbc779,Koichiro Matsumoto
Jean,Matsumoto,,http://ufcstats.com/fighter-details/ffd3224638c01b57,Jean Matsumoto
Koyomi,Matsushima,,http://ufcstats.com/fighter-details/5ad226da6c74a48e,Koyomi Matsushima
Naoki,Matsushita,,http://ufcstats.com/fighter-details/990060b2a68a7b82,Naoki Matsushita
AJ,Matthews,,http://ufcstats.com/fighter-details/18e4f61f16f458c6,AJ Matthews
Jake,Matthews,The Celtic Kid,http://ufcstats.com/fighter-details/a845f0735bc67405,Jake Matthews
Connor,Matthews,The Controller,http://ufcstats.com/fighter-details/36e78278a77006d4,Connor Matthews
Claudio,Mattos,Popeye,http://ufcstats.com/fighter-details/6e2b1d631832921d,Claudio Mattos
John,Matua,,http://ufcstats.com/fighter-details/c933d423ebdbbbdb,John Matua
Francesco,Maturi,,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18,Francesco Maturi
Vladimir,Matyushenko,The Janitor,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Vladimir Matyushenko
Miranda,Maverick,Fear The,http://ufcstats.com/fighter-details/f29a6350c69f4a33,Miranda Maverick
Nick,Maximov,,http://ufcstats.com/fighter-details/12585614e0ed2626,Nick Maximov
Elaina,Maxwell,Beef,http://ufcstats.com/fighter-details/a16ce18149021139,Elaina Maxwell
Jeremy,May,,http://ufcstats.com/fighter-details/c32fdfe75cda5b22,Jeremy May
Jack,May,The Outlaw,http://ufcstats.com/fighter-details/2c6e81426dd7573c,Jack May
Don'Tale,Mayes,Lord Kong,http://ufcstats.com/fighter-details/1a9480fc288e55d7,Don'Tale Mayes
Gray,Maynard,,http://ufcstats.com/fighter-details/7d96bc577e5178b2,Gray Maynard
Brooke,Mayo,The Bully,http://ufcstats.com/fighter-details/1b41c21d947d6f2f,Brooke Mayo
Gina,Mazany,Danger,http://ufcstats.com/fighter-details/016a8d958883167c,Gina Mazany
Sabina,Mazo,Colombian Queen,http://ufcstats.com/fighter-details/70d2329a92864fdb,Sabina Mazo
Francesco,Mazzeo,,http://ufcstats.com/fighter-details/7b3c13fe33556a21,Francesco Mazzeo
Scott,McAfee,,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1,Scott McAfee
Bobby,McAndrews,,http://ufcstats.com/fighter-details/ef6f45095119d416,Bobby McAndrews
Michael,McBride,,http://ufcstats.com/fighter-details/443f60bec7c3c3d5,Michael McBride
Ian,McCall,Uncle Creepy,http://ufcstats.com/fighter-details/701e057d63c124d9,Ian McCall
Molly,McCann,Meatball,http://ufcstats.com/fighter-details/51018a31ddf31eb2,Molly McCann
Charles,McCarthy,Chainsaw,http://ufcstats.com/fighter-details/da97d6c97d09c030,Charles McCarthy
Sean,McCorkle,,http://ufcstats.com/fighter-details/008dc37cca279def,Sean McCorkle
Danni,McCormack,Mac,http://ufcstats.com/fighter-details/2a9f9db24cd032ba,Danni McCormack
Kris,McCray,Savage,http://ufcstats.com/fighter-details/baed16f18348908e,Kris McCray
Tamdan,McCrory,The Barncat,http://ufcstats.com/fighter-details/eff47295daf721a6,Tamdan McCrory
Rob,McCullough,Razor,http://ufcstats.com/fighter-details/11e3fd7546359fc5,Rob McCullough
Justin,McCully,The Insane One,http://ufcstats.com/fighter-details/75f871836d41f90f,Justin McCully
Robert,McDaniel,Bubba,http://ufcstats.com/fighter-details/5cafbc97dba2e797,Robert McDaniel
Michael,McDonald,The Black Sniper,http://ufcstats.com/fighter-details/d52ef694108f8235,Michael McDonald
Scott,McDonald,,http://ufcstats.com/fighter-details/08ae3100bf2100ed,Scott McDonald
Michael,McDonald,Mayday,http://ufcstats.com/fighter-details/d0314416a7f26527,Michael McDonald
Josh,McDonald,,http://ufcstats.com/fighter-details/b507a76087e3ed9f,Josh McDonald
Miles,McDonald,,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5,Miles McDonald
Justin,McElfresh,,http://ufcstats.com/fighter-details/49c29e57d4e2be6f,Justin McElfresh
Drew,McFedries,The Massacre,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,Drew McFedries
Liam,McGeary,,http://ufcstats.com/fighter-details/e4e0993befecdaf8,Liam McGeary
Gan,McGee,The Giant,http://ufcstats.com/fighter-details/d90b630e0561818b,Gan McGee
Court,McGee,The Crusher,http://ufcstats.com/fighter-details/523fa774700d7d3f,Court McGee
Marcus,McGhee,The Maniac,http://ufcstats.com/fighter-details/c0ac37a4a1133da9,Marcus McGhee
Ryan,McGillivray,The Kid,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9,Ryan McGillivray
Ryan,McGivern,,http://ufcstats.com/fighter-details/856ec65948b7d234,Ryan McGivern
Jack,McGlaughlin,,http://ufcstats.com/fighter-details/237187ed9f419285,Jack McGlaughlin
Conor,McGregor,The Notorious,http://ufcstats.com/fighter-details/f4c49976c75c5ab2,Conor McGregor
Greg,McIntyre,,http://ufcstats.com/fighter-details/00a905a4a4a2b071,Greg McIntyre
Antonio,McKee,Mandingo,http://ufcstats.com/fighter-details/3414b50b08a10600,Antonio McKee
AJ,McKee,Mercenary,http://ufcstats.com/fighter-details/f3ec0214794a699e,AJ McKee
Rhys,McKee,Skeletor,http://ufcstats.com/fighter-details/f748267c4ab6c127,Rhys McKee
Cory,McKenna,Poppins,http://ufcstats.com/fighter-details/3351aa64aa83c4d9,Cory McKenna
Tim,McKenzie,,http://ufcstats.com/fighter-details/9ca265dfe8323db3,Tim McKenzie
Cody,McKenzie,,http://ufcstats.com/fighter-details/7be63795363029e8,Cody McKenzie
Terrance,McKinney,T. Wrecks,http://ufcstats.com/fighter-details/809bd1a871491508,Terrance McKinney
Brian,McLaughlin,,http://ufcstats.com/fighter-details/6488729da7ac1c79,Brian McLaughlin
Jason,McLean,,http://ufcstats.com/fighter-details/8336d7a85ce45481,Jason McLean
Garreth,McLellan,Soldier Boy,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,Garreth McLellan
Sara,McMann,,http://ufcstats.com/fighter-details/7be74a12d7352df2,Sara McMann
Tommy,McMillen,Gun,http://ufcstats.com/fighter-details/6b0a6def604de298,Tommy McMillen
James,McSweeney,The Hammer,http://ufcstats.com/fighter-details/cac08b8685387ca5,James McSweeney
Charles,McTorry,,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e,Charles McTorry
Daniel,McWilliams,The Animal,http://ufcstats.com/fighter-details/7b03d9df5910917d,Daniel McWilliams
